#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276878657486	2.3699405	0.46309182	9.656827	0.14751339	0.0	-25.3125	-13.625	-38.6875	-2.682938	1.3257638	-1.3778255
1276878657525	2.3699405	0.46309182	9.507003	0.0022325516	0.0	-24.5	-12.875	-38.6875	-2.685371	1.322058	-1.3778255
1276878657555	2.3018389	0.46309182	9.656827	0.13152027	0.0	-24.25	-12.0625	-39.6875	-2.727772	1.3322843	-1.3722631
1276878657591	2.1792557	0.42223078	9.656827	0.10202026	0.0	-24.25	-12.3125	-39.6875	-2.718343	1.3448544	-1.3794175
1276878657655	2.3699405	0.50395286	9.724928	0.21556568	0.0	-24.25	-12.625	-39.9375	-2.7111318	1.3266213	-1.3612735
1276878657695	2.2201166	0.50395286	9.80665	0.26078606	0.0	-24.5	-12.0625	-39.9375	-2.7815878	1.3426889	-1.347585
1276878657725	2.3426998	0.53119355	9.888372	0.36931705	0.0	-24.75	-11.5625	-39.9375	-2.8036184	1.3324845	-1.3478223
1276878657755	2.2609777	0.50395286	9.915613	0.3759508	0.0	-24.75	-11.5625	-39.6875	-2.8064709	1.3412954	-1.3514897
1276878657795	2.2201166	0.42223078	9.80665	0.25702667	0.0	-25.5625	-11.8125	-40.4375	-2.7703524	1.3443035	-1.3828567
1276878657835	2.2609777	0.38136974	9.656827	0.11865997	0.0	-25.5625	-12.0625	-40.4375	-2.722039	1.3376731	-1.4036945
1276878657875	2.3699405	0.42223078	9.724928	0.21178913	0.0	-25.5625	-12.875	-40.4375	-2.69035	1.328139	-1.3944854
1276878657905	2.4108016	0.42223078	9.656827	0.15550613	0.0	-25.3125	-12.875	-40.4375	-2.672028	1.3225757	-1.3974136
1276878657935	2.3018389	0.3405087	9.656827	0.12656307	0.0	-25.3125	-12.625	-39.9375	-2.6593885	1.3343457	-1.4239324
1276878657975	2.4108016	0.313268	9.534244	0.03265381	0.0	-25.0625	-12.625	-39.4375	-2.6132243	1.3211334	-1.4415768
1276878658015	2.4516625	0.3405087	9.575105	0.08320427	0.0	-25.0625	-12.3125	-38.6875	-2.6410425	1.3178307	-1.4327903
1276878658045	2.4108016	0.3405087	9.466142	-0.03241062	0.0	-25.5625	-12.3125	-38.1875	-2.6644983	1.3190486	-1.4304816
1276878658075	2.6014864	0.46309182	9.466142	0.021372795	0.0	-25.5625	-12.3125	-38.6875	-2.6939793	1.2985847	-1.3946311
1276878658115	2.6423476	0.5720546	9.507003	0.07729435	0.0	-26.0625	-12.625	-38.6875	-2.7491598	1.2937343	-1.3575917
1276878658155	2.9147544	0.8036005	9.615966	0.27344704	0.0	-26.5625	-13.125	-38.9375	-2.806792	1.2661585	-1.3017786
1276878658195	3.0645783	0.88532263	9.534244	0.24706745	0.0	-26.5625	-13.125	-38.9375	-2.806792	1.2661585	-1.3017786
1276878658235	3.0237172	0.95342433	9.697687	0.3961439	0.0	-26.5625	-13.125	-38.1875	-2.8651175	1.2548195	-1.2653487
1276878658276	2.982856	1.0351465	10.038197	0.7163887	0.0	-26.5625	-12.875	-38.1875	-2.935274	1.2660586	-1.236768
1276878658315	2.7921712	0.92618364	9.956474	0.575325	0.0	-27.0625	-12.3125	-37.9375	-2.963621	1.2835069	-1.2505099
1276878658345	2.6832085	0.61291564	9.724928	0.3002529	0.0	-26.8125	-12.3125	-37.375	-2.8115911	1.2949922	-1.346223
1276878658375	2.6014864	0.313268	9.534244	0.081103325	0.0	-27.3125	-12.625	-37.9375	-2.6556532	1.3025898	-1.4509546
1276878658405	2.6014864	0.10896278	9.615966	0.15559864	0.0	-27.3125	-12.875	-38.4375	-2.532826	1.3063622	-1.528936
1276878658455	2.7921712	-0.08172209	9.507003	0.10223484	0.0	-25.8125	-12.0625	-39.1875	-2.3774562	1.285017	-1.6000563
1276878658496	2.9556155	-0.23154591	9.466142	0.11288166	0.0	-25.8125	-12.0625	-39.9375	-2.2664092	1.2672857	-1.6489776
1276878658535	3.0237172	-0.23154591	9.343558	0.01671791	0.0	-25.8125	-11.3125	-39.6875	-2.2815568	1.2569602	-1.6472237
1276878658575	3.173541	-0.14982383	9.343558	0.062285423	0.0	-26.0625	-10.5625	-39.4375	-2.343307	1.2430325	-1.6179717
1276878658615	3.1054392	-0.08172209	9.084772	-0.20542622	0.0	-27.0625	-10.8125	-39.4375	-2.3996701	1.2413135	-1.5971061
1276878658656	3.214402	0.10896278	9.343558	0.07496548	0.0	-27.5625	-10.3125	-39.1875	-2.538938	1.2392793	-1.536911
1276878658695	3.3778462	0.3405087	9.575105	0.35250473	0.0	-27.8125	-10.8125	-38.4375	-2.6319773	1.2300633	-1.4703293
1276878658735	3.173541	0.50395286	9.765789	0.47420406	0.0	-28.3125	-11.0625	-38.4375	-2.7607117	1.2529174	-1.413313
1276878658775	3.1463003	0.10896278	9.466142	0.1692667	0.0	-29.3125	-10.8125	-37.9375	-2.59741	1.24973	-1.5361781
1276878658805	3.214402	0.08172209	9.384419	0.11334896	0.0	-29.8125	-10.5625	-37.9375	-2.5961397	1.2406969	-1.5453781
1276878658845	3.173541	-0.040861044	9.234595	-0.041877747	0.0	-29.8125	-10.0625	-38.9375	-2.5459948	1.2397572	-1.5836711
1276878658885	3.336985	-0.08172209	9.384419	0.15374565	0.0	-29.8125	-10.0625	-38.4375	-2.5169802	1.2290576	-1.5952812
1276878658915	3.1463003	-0.14982383	9.275456	-0.010949135	0.0	-28.8125	-9.8125	-38.1875	-2.4861171	1.2434239	-1.6183795
1276878658945	3.214402	0.10896278	9.656827	0.3716879	0.0	-28.5625	-9.8125	-38.4375	-2.6163795	1.2492967	-1.536911
1276878658985	3.405087	0.23154591	9.615966	0.39702702	0.0	-28.5625	-10.0625	-37.9375	-2.6410103	1.2297404	-1.5029008
1276878659015	2.9556155	-0.040861044	9.656827	0.29244137	0.0	-28.0625	-9.8125	-37.6875	-2.564607	1.2737577	-1.5846204
1276878659046	3.0237172	-0.14982383	9.466142	0.13181782	0.0	-28.0625	-9.8125	-37.6875	-2.564607	1.2737577	-1.5846204
1276878659085	3.0237172	-0.08172209	9.80665	0.4559002	0.0	-28.0625	-10.0625	-37.375	-2.5332117	1.2716088	-1.5978168
1276878659125	3.0645783	0.08172209	9.724928	0.3900423	0.0	-27.8125	-10.0625	-38.1875	-2.5943267	1.265419	-1.5441359
1276878659166	2.7240696	-0.19068487	9.112013	-0.29425335	0.0	-28.0625	-10.3125	-38.6875	-2.4575427	1.2796285	-1.6406823
1276878659205	2.8330324	-0.29964766	9.043911	-0.32465744	0.0	-28.0625	-11.0625	-38.9375	-2.351015	1.2656354	-1.6761738
1276878659245	2.9147544	-0.10896278	9.152874	-0.20025826	0.0	-28.0625	-11.8125	-38.6875	-2.4181225	1.2622961	-1.6081622
1276878659285	3.255263	1.0760075	9.80665	0.58204174	0.0	-28.5625	-12.875	-38.4375	-2.9491153	1.2344701	-1.2515583
1276878659325	3.8273177	1.5390993	8.499097	-0.35933113	0.0	-28.3125	-14.375	-38.1875	-2.9103847	1.1189227	-1.1884506
1276878659365	2.0294318	1.1849703	10.228881	0.68871784	0.0	-28.3125	-15.625	-37.9375	3.1075904	1.3449684	-1.0423046
1276878659405	2.3018389	1.1441092	8.962189	-0.4831171	0.0	-28.3125	-16.625	-37.9375	-3.0332994	1.291479	-1.1095184
1276878659445	0.5720546	1.2666923	9.847511	0.13846111	0.0	-27.5625	-17.875	-36.625	2.467778	1.4305826	-0.42419443
1276878659485	5.284695	2.8330324	8.539958	0.6281452	0.0	-27.3125	-19.625	-36.125	-2.5495446	0.9586414	-1.0787011
1276878659516	1.7570249	2.7240696	9.384419	0.121845245	0.0	-27.0625	-21.875	-35.625	2.634833	1.2382084	-0.57285225
1276878659547	2.1792557	3.214402	9.112013	0.09841442	0.0	-26.0625	-23.875	-34.875	2.7144651	1.1679139	-0.5957846
1276878659585	3.990762	4.2086873	9.888372	1.6571684	0.0	-25.5625	-25.875	-34.875	3.0873237	1.040332	-0.7588263
1276878659625	4.2495484	4.944186	9.888372	2.0374851	0.0	-23.5	-27.625	-34.375	-3.1253152	0.9879056	-0.7099859
1276878659665	1.9885708	3.3778462	8.962189	-0.024774551	0.0	-21.0	-28.875	-34.125	2.9610066	1.1585013	-0.5320765
1276878659705	2.0294318	3.568531	8.430995	-0.42930126	0.0	-18.75	-30.625	-34.375	3.0743775	1.1176654	-0.51708853
1276878659746	1.879608	3.6774938	9.00305	0.09848976	0.0	-16.25	-31.375	-34.875	3.1307557	1.1407036	-0.47249696
1276878659785	-0.14982383	2.9147544	8.962189	-0.3812027	0.0	-14.6875	-31.375	-36.125	2.40333	1.2559702	0.051356677
1276878659815	0.61291564	3.173541	9.847511	0.5577364	0.0	-14.1875	-31.625	-36.375	2.7758615	1.2536515	-0.19078407
1276878659855	1.3756552	3.405087	9.193735	0.09344101	0.0	-13.4375	-32.375	-36.125	3.124261	1.190761	-0.3839499
1276878659895	0.38136974	3.5276701	9.656827	0.48141098	0.0	-12.6875	-33.625	-35.625	2.7256043	1.2186773	-0.10768987
1276878659937	0.88532263	3.9090397	9.615966	0.6111803	0.0	-12.4375	-34.875	-33.875	2.9328527	1.175882	-0.22272348
1276878659975	0.6946377	3.8681788	8.662541	-0.29429245	0.0	-11.1875	-36.875	-33.375	2.9314053	1.1448833	-0.17768362
1276878660015	1.0760075	4.099725	8.008764	-0.7454233	0.0	-10.4375	-37.9375	-32.375	3.1179225	1.0840296	-0.25666946
1276878660055	0.84446156	4.2904096	7.7363577	-0.92003345	0.0	-9.4375	-39.1875	-31.375	3.0555756	1.0563449	-0.1943412
1276878660095	0.8036005	4.944186	8.158588	-0.2330761	0.0	-9.1875	-40.6875	-31.625	3.0081851	1.0201734	-0.16112545
1276878660145	0.92618364	4.372132	8.076866	-0.57577133	0.0	-9.1875	-40.9375	-31.125	3.1182964	1.0654016	-0.2087519
1276878660185	0.84446156	4.372132	8.730643	-0.0059986115	0.0	-9.4375	-40.9375	-31.375	3.076755	1.0991527	-0.19079697
1276878660215	1.1168685	4.2086873	8.580819	-0.18423367	0.0	-10.1875	-39.9375	-32.625	-3.123538	1.1012044	-0.25939345
1276878660245	1.0351465	3.8273177	7.8180795	-1.040679	0.0	-10.1875	-38.9375	-32.875	-3.1258168	1.1014562	-0.264143
1276878660285	1.879608	4.0180025	8.812365	0.059202194	0.0	-11.1875	-38.1875	-33.375	-2.8496723	1.1044538	-0.43755466
1276878660325	1.5390993	3.718355	9.00305	0.054885864	0.0	-12.1875	-37.375	-33.375	-3.0055802	1.1504459	-0.39244798
1276878660355	2.4108016	3.990762	9.112013	0.4289217	0.0	-13.1875	-36.625	-32.875	-2.758878	1.0978497	-0.5434255
1276878660385	2.7649305	4.0180025	9.343558	0.7333336	0.0	-14.1875	-35.875	-32.875	-2.696147	1.0896975	-0.6027188
1276878660425	2.3018389	3.9499009	9.656827	0.8776598	0.0	-14.4375	-35.125	-32.875	-2.8858624	1.1286433	-0.5276455
