#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276877452817	3.568531	0.19068487	9.724928	0.55409336	0.0	-28.5625	1.25	-23.75	2.9929812	1.2186431	-1.517412
1276877452848	3.636633	0.10896278	9.697687	0.55105686	0.0	-27.8125	1.25	-24.25	3.02299	1.2118782	-1.5408428
1276877452887	3.5957718	0.313268	9.724928	0.5664854	0.0	-28.5625	1.0	-24.75	2.9506981	1.2154067	-1.4838946
1276877452928	3.445948	0.3405087	9.765789	0.55487156	0.0	-28.5625	1.5	-24.75	2.9116971	1.2300491	-1.4723018
1276877452967	3.445948	0.27240697	9.765789	0.5528574	0.0	-28.5625	1.0	-25.5	2.9655597	1.2305981	-1.491909
1276877452997	3.5276701	0.46309182	9.656827	0.48476505	0.0	-29.0625	2.0	-25.5	2.8312538	1.2177914	-1.4402685
1276877453027	3.636633	0.50395286	9.425281	0.3084364	0.0	-28.5625	2.0	-24.75	2.8096898	1.1993524	-1.4330965
1276877453057	3.636633	0.61291564	9.697687	0.5686035	0.0	-28.8125	1.5	-24.5	2.7997434	1.2073972	-1.4038261
1276877453087	3.405087	0.6537767	9.956474	0.73628235	0.0	-29.3125	1.25	-24.25	2.799816	1.2356869	-1.3811048
1276877453117	3.6774938	0.6946377	9.997335	0.86823654	0.0	-29.5625	0.5	-24.5	2.8294857	1.2125938	-1.384107
1276877453157	3.9499009	0.5720546	9.847511	0.81890583	0.0	-29.8125	0.5	-24.5	2.8836854	1.1857369	-1.4269688
1276877453187	3.8273177	0.84446156	9.384419	0.36334515	0.0	-30.0625	-0.0	-24.5	2.789813	1.1751704	-1.3536351
1276877453229	3.3778462	1.0351465	8.771504	-0.35039997	0.0	-30.0625	0.5	-24.25	2.6529179	1.1879044	-1.2734312
1276877453267	3.8681788	0.7627395	8.730643	-0.22705173	0.0	-30.3125	0.75	-24.0	2.773132	1.146622	-1.3761108
1276877453307	4.8216033	0.27240697	9.384419	0.74746704	0.0	-30.8125	1.0	-24.0	2.9754834	1.0955313	-1.5143591
1276877453337	4.903325	-0.19068487	9.656827	1.0253983	0.0	-31.5625	2.25	-23.75	3.0830562	1.1006569	-1.6096656
