#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276791197560	0.313268	4.944186	8.049625	-0.35468864	0.0	6.5	-13.5625	-39.875	-0.64695215	1.0190977	-0.0632763
1276791197600	0.27240697	4.903325	8.117727	-0.31906414	0.0	6.0	-13.5625	-40.125	-0.6188887	1.0267391	-0.05549851
1276791197650	0.313268	4.944186	8.008764	-0.38946247	0.0	5.25	-12.5625	-40.625	-0.5020375	1.0168233	-0.0632763
1276791197680	0.23154591	5.053149	8.117727	-0.24184895	0.0	5.25	-12.3125	-40.375	-0.48141158	1.0135382	-0.045790073
1276791197710	0.23154591	5.09401	8.076866	-0.25477505	0.0	5.0	-12.5625	-40.875	-0.45409784	1.007649	-0.04542328
1276791197741	0.19068487	5.134871	8.240311	-0.095523834	0.0	4.75	-12.3125	-41.125	-0.425925	1.0132262	-0.037118223
1276791197780	0.27240697	5.053149	8.19945	-0.17132473	0.0	4.75	-13.0625	-40.875	-0.47518578	1.0178446	-0.053856224
1276791197810	0.23154591	5.053149	8.158588	-0.20714569	0.0	4.0	-13.5625	-41.375	-0.41622883	1.0157895	-0.04579007
1276791197851	0.38136974	5.012288	8.049625	-0.3163948	0.0	3.5625	-13.8125	-41.125	-0.41894582	1.012576	-0.07594063
1276791197891	0.38136974	5.012288	7.9679036	-0.38561153	0.0	3.3125	-14.0625	-40.625	-0.41089314	1.0079812	-0.07594064
1276791197930	0.313268	4.944186	7.9270425	-0.45886326	0.0	3.3125	-14.0625	-41.125	-0.39467385	1.0122243	-0.0632763
1276791197960	0.38136974	4.862464	8.117727	-0.33635426	0.0	3.3125	-13.8125	-40.875	-0.4334192	1.0297647	-0.07827114
1276791198000	0.53119355	4.944186	8.19945	-0.21717072	0.0	3.5625	-14.0625	-40.875	-0.48526612	1.0256402	-0.10702748
1276791198040	0.6537767	4.9850473	8.19945	-0.18848515	0.0	3.3125	-13.8125	-41.125	-0.4625266	1.0207423	-0.13040331
1276791198081	0.50395286	4.9850473	8.308413	-0.10436249	0.0	2.5625	-13.3125	-41.125	-0.3669659	1.0281314	-0.10075062
1276791198121	0.84446156	4.7126403	8.049625	-0.44083118	0.0	2.3125	-13.3125	-41.125	-0.42895713	1.0342288	-0.17730896
1276791198160	1.1168685	4.6036777	7.8180795	-0.6653366	0.0	1.8125	-13.0625	-41.375	-0.41626745	1.026027	-0.23800527
1276791198200	0.7218784	5.09401	7.7772183	-0.4816742	0.0	2.0625	-13.3125	-41.375	-0.31312108	0.98635453	-0.14077388
1276791198240	0.53119355	5.434519	7.7363577	-0.33736324	0.0	2.5625	-13.5625	-40.875	-0.29475647	0.95618004	-0.09743485
1276791198280	0.6537767	5.284695	7.9270425	-0.2571249	0.0	2.8125	-13.8125	-41.375	-0.35839772	0.9792836	-0.12308595
1276791198311	0.6946377	5.09401	8.308413	-0.036226273	0.0	3.3125	-13.8125	-41.125	-0.4603409	1.0166758	-0.13552772
1276791198350	0.61291564	5.175732	8.240311	-0.056440353	0.0	3.0625	-13.8125	-41.375	-0.4068244	1.0068306	-0.11787211
1276791198390	0.50395286	5.09401	8.19945	-0.14053059	0.0	2.5625	-13.5625	-41.625	-0.3450796	1.012704	-0.09860961
1276791198430	0.50395286	5.053149	8.158588	-0.19671535	0.0	2.5625	-12.8125	-40.875	-0.33458176	1.0140414	-0.09940177
1276791198471	0.50395286	5.134871	8.19945	-0.11893463	0.0	2.0625	-12.5625	-40.375	-0.2874898	1.0091434	-0.09782993
1276791198510	0.8036005	5.053149	8.281172	-0.072283745	0.0	1.8125	-12.3125	-40.125	-0.3267316	1.0173441	-0.15770897
1276791198550	0.95342433	4.671779	8.158588	-0.35693645	0.0	1.8125	-12.0625	-40.375	-0.38013712	1.0419086	-0.20131712
1276791198601	0.92618364	4.6036777	8.117727	-0.4285288	0.0	1.8125	-12.0625	-40.875	-0.3755701	1.0463529	-0.1985332
1276791198640	0.84446156	4.6036777	8.076866	-0.47162342	0.0	1.3125	-11.3125	-41.625	-0.28322795	1.045592	-0.18141519
1276791198671	1.1441092	4.6036777	8.117727	-0.40450478	0.0	1.3125	-11.3125	-41.875	-0.3238753	1.0419525	-0.2435859
1276791198700	1.2258313	4.399372	8.308413	-0.32578182	0.0	0.8125	-11.3125	-42.125	-0.33606517	1.0681994	-0.27174506
1276791198730	1.3075534	4.2904096	8.158588	-0.49644756	0.0	0.3125	-10.8125	-42.125	-0.2961513	1.0681405	-0.29581976
1276791198770	1.0760075	4.440233	8.281172	-0.34878254	0.0	0.5625	-11.0625	-41.875	-0.28075412	1.0666466	-0.23774813
1276791198810	0.7218784	4.7126403	8.308413	-0.22751617	0.0	0.3125	-10.625	-41.875	-0.16146486	1.0498425	-0.15199772
1276791198850	0.84446156	4.5628166	8.240311	-0.34963512	0.0	0.8125	-10.8125	-41.375	-0.2428743	1.0579343	-0.1830039
1276791198890	0.6537767	4.4810944	8.281172	-0.36814213	0.0	1.0625	-11.0625	-41.875	-0.24436244	1.070377	-0.1448745
1276791198930	0.8036005	4.5219555	8.240311	-0.37285042	0.0	1.0625	-11.0625	-41.875	-0.24436244	1.070377	-0.1448745
1276791198960	0.61291564	4.7535014	8.349273	-0.17951107	0.0	1.0625	-11.5625	-41.875	-0.22588253	1.0496805	-0.1282323
1276791198990	0.61291564	4.944186	8.158588	-0.24719429	0.0	0.8125	-11.3125	-42.375	-0.1728694	1.0225837	-0.12333771
1276791199030	0.6946377	4.7943625	8.158588	-0.3181839	0.0	0.8125	-11.5625	-41.875	-0.20843214	1.0349615	-0.14388512
1276791199060	0.95342433	4.7535014	8.19945	-0.2811184	0.0	1.3125	-11.5625	-41.875	-0.29361442	1.0368129	-0.19794652
1276791199090	0.7218784	4.7126403	8.240311	-0.28652382	0.0	1.5625	-11.8125	-41.875	-0.29248443	1.0462823	-0.1519977
1276791199120	0.92618364	4.7943625	8.049625	-0.39175797	0.0	1.5625	-12.0625	-41.625	-0.31534287	1.0255288	-0.1908311
1276791199160	0.6946377	4.630918	8.076866	-0.47050095	0.0	1.8125	-12.3125	-41.875	-0.3260826	1.0453846	-0.14888994
