#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277319566922	3.8273177	0.95342433	9.193735	0.19745636	0.0	-1.5625	-5.0625	-49.8125	-0.25890905	1.1655266	-1.3266551
1277319566957	3.8273177	1.0351465	9.302697	0.30572128	0.0	-1.0625	-6.0625	-49.5625	-0.31631184	1.1679078	-1.3066534
1277319567027	3.8681788	1.0760075	9.234595	0.26302433	0.0	-0.3125	-6.8125	-49.5625	-0.34890258	1.1606685	-1.2994863
1277319567067	3.8273177	0.9942854	9.234595	0.23898125	0.0	-0.5625	-6.8125	-49.8125	-0.3526211	1.1662089	-1.3166282
1277319567097	3.9090397	0.9942854	9.275456	0.30785847	0.0	-0.5625	-6.8125	-49.8125	-0.3526211	1.1662089	-1.3166282
1277319567137	3.9499009	0.95342433	9.234595	0.28237724	0.0	-0.0625	-6.3125	-49.5625	-0.31875446	1.156279	-1.3339475
1277319567177	3.990762	0.92618364	9.193735	0.25857544	0.0	-0.0625	-6.5625	-49.8125	-0.3260555	1.1515985	-1.3427515
1277319567207	3.9499009	0.9942854	9.152874	0.21160412	0.0	0.1875	-6.5625	-49.3125	-0.3293736	1.1520997	-1.3241956
1277319567237	3.9499009	0.95342433	9.193735	0.2449913	0.0	-0.0625	-6.3125	-49.0625	-0.32080242	1.1546416	-1.3339475
1277319567277	3.9499009	0.92618364	9.275456	0.3172636	0.0	-0.3125	-6.5625	-49.3125	-0.33565876	1.1584742	-1.3404746
1277319567317	3.8681788	1.0351465	9.234595	0.25874043	0.0	-0.5625	-6.8125	-49.0625	-0.35417712	1.1616486	-1.3093175
1277319567347	3.8681788	0.9942854	9.193735	0.21713066	0.0	-0.8125	-6.5625	-49.0625	-0.34122494	1.1609758	-1.3192008
1277319567387	3.9090397	1.0351465	9.234595	0.2745142	0.0	-0.5625	-7.0625	-49.5625	-0.36053908	1.1580551	-1.3119297
1277319567418	3.8681788	1.0760075	9.193735	0.22556591	0.0	-0.8125	-6.8125	-49.3125	-0.35071644	1.1590446	-1.2994863
1277319567457	3.8273177	1.1168685	9.112013	0.139431	0.0	-0.5625	-6.5625	-49.5625	-0.3342142	1.1583452	-1.2868656
1277319567497	4.0180025	1.0760075	9.275456	0.3587923	0.0	-0.8125	-7.0625	-50.0625	-0.35020614	1.1492319	-1.3091393
1277319567528	3.9499009	1.0760075	9.193735	0.25735855	0.0	-0.5625	-7.0625	-50.0625	-0.35158804	1.1518698	-1.304836
1277319567567	3.990762	0.92618364	9.234595	0.29591084	0.0	-0.5625	-7.3125	-50.5625	-0.36167857	1.1532447	-1.3427515
1277319567598	4.0588636	0.95342433	9.384419	0.46226978	0.0	-0.8125	-7.3125	-50.5625	-0.36253694	1.1527067	-1.3400798
1277319567637	4.3312707	0.92618364	9.302697	0.49664497	0.0	-0.8125	-7.3125	-50.3125	-0.3432871	1.1264355	-1.3601326
1277319567667	4.0588636	1.3756552	9.765789	0.8581257	0.0	-1.0625	-7.0625	-50.0625	-0.3550579	1.1572589	-1.2440207
1277319567707	3.8681788	1.4573772	9.425281	0.48522377	0.0	-0.3125	-7.5625	-50.0625	-0.38088953	1.1574911	-1.2104831
1277319567747	3.336985	1.7570249	8.853226	-0.1836462	0.0	0.4375	-8.3125	-49.5625	-0.43618017	1.1680968	-1.0861502
