#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276888244450	2.6832085	2.6014864	9.275456	0.19342136	0.0	-26.5	-6.625	-36.0625	2.1236455	1.1877732	-0.8008608
1276888244480	2.7921712	2.4925237	9.043911	-0.018839836	0.0	-26.0	-5.375	-36.5625	2.0696046	1.1784052	-0.8420386
1276888244510	2.7240696	2.4925237	8.921328	-0.15142727	0.0	-26.75	-4.125	-36.5625	1.9974924	1.1783854	-0.8297555
1276888244540	2.7649305	2.4516625	9.084772	9.2697144E-4	0.0	-27.5	-3.625	-36.3125	2.0261288	1.1844751	-0.84537834
1276888244570	2.9556155	2.5606253	9.466142	0.4354353	0.0	-28.0	-3.875	-36.3125	2.0517893	1.1790394	-0.85688114
1276888244610	3.1054392	2.4108016	9.152874	0.15481663	0.0	-29.0	-3.875	-35.8125	2.1243036	1.1651002	-0.9106647
1276888244650	3.255263	2.2609777	8.812365	-0.14401436	0.0	-29.0	-3.4375	-35.5625	2.1474702	1.148144	-0.9637302
1276888244682	3.173541	2.3018389	8.894087	-0.0868454	0.0	-29.25	-2.9375	-35.5625	2.1123435	1.1556268	-0.9432772
1276888244720	2.9147544	2.152015	9.343558	0.2147789	0.0	-29.5	-2.6875	-35.375	2.1847508	1.2008809	-0.93481386
1276888244762	2.7240696	2.1792557	9.466142	0.28183556	0.0	-29.25	-2.6875	-35.8125	2.1519437	1.2177144	-0.89605534
1276888244800	2.3699405	1.8387469	8.689782	-0.6137228	0.0	-29.5	-2.4375	-36.0625	2.1966023	1.2384158	-0.9109479
1276888244840	2.152015	2.7649305	9.193735	0.03208828	0.0	-29.0	-2.9375	-36.3125	1.8427691	1.2066902	-0.66138417
1276888244870	1.5390993	3.3778462	9.765789	0.6408043	0.0	-28.5	-3.625	-36.5625	1.6173773	1.207563	-0.4275385
1276888244911	1.5390993	2.982856	9.724928	0.48123074	0.0	-28.25	-4.875	-36.5625	1.7613429	1.2384518	-0.47635108
1276888244950	2.7921712	2.7649305	9.112013	0.11654663	0.0	-27.0	-6.125	-37.0625	2.0109587	1.163648	-0.79030013
1276888244980	1.6889231	2.4925237	8.008764	-1.2506323	0.0	-26.0	-6.875	-37.5625	1.8860078	1.2111995	-0.5955307
1276888245020	-0.0	3.2961242	9.80665	0.53911304	0.0	-25.5	-7.375	-37.5625	1.3780586	1.2465479	0.0
1276888245060	0.19068487	4.099725	9.956474	0.9625406	0.0	-23.8125	-8.375	-38.0625	1.3298929	1.1798089	-0.04647813
1276888245100	0.6946377	3.1463003	8.771504	-0.4620781	0.0	-22.3125	-10.375	-38.5625	1.6080368	1.2187636	-0.21729341
1276888245141	-0.5720546	3.8681788	8.076866	-0.8330326	0.0	-20.8125	-12.3125	-39.3125	1.1921345	1.1199255	0.14682312
1276888245180	-0.6537767	3.445948	9.724928	0.53144455	0.0	-19.8125	-13.5625	-40.0	1.3685232	1.2246543	0.1874949
1276888245210	-0.08172209	2.982856	9.575105	0.22264385	0.0	-19.3125	-14.0625	-39.5	1.629812	1.2686962	0.027390411
1276888245250	0.46309182	2.6423476	8.894087	-0.51680374	0.0	-19.5625	-14.5625	-39.5	1.8911816	1.2778552	-0.17349572
1276888245292	0.46309182	3.1054392	8.921328	-0.34893894	0.0	-20.0625	-14.8125	-38.8125	1.7787424	1.2323936	-0.14803195
1276888245330	0.10896278	3.8681788	9.724928	0.65991116	0.0	-20.0625	-16.0625	-38.0625	1.6406132	1.1920869	-0.028161567
1276888245360	-0.14982383	4.2904096	9.112013	0.26602745	0.0	-19.8125	-17.0625	-38.5625	1.4907928	1.1305029	0.03490645
1276888245403	0.040861044	4.1814466	8.499097	-0.33454323	0.0	-19.3125	-18.0	-38.0625	1.5455137	1.1135607	-0.009771677
1276888245452	-0.040861044	3.9090397	9.384419	0.35945034	0.0	-19.0625	-19.0	-38.0625	1.7109765	1.1760888	0.010452581
1276888245490	-0.0	3.7864566	9.275456	0.21190071	0.0	-19.0625	-19.5	-38.5625	1.7513227	1.1832209	0.0
1276888245520	-0.040861044	3.8681788	9.084772	0.067435265	0.0	-19.3125	-19.75	-37.8125	1.7317197	1.1682392	0.010562988
1276888245561	0.040861044	3.9499009	8.853226	-0.11216736	0.0	-19.5625	-19.75	-37.8125	1.7151029	1.1511256	-0.01034446
1276888245601	-0.23154591	3.9499009	8.853226	-0.10948849	0.0	-19.5625	-20.0	-37.3125	1.6651334	1.1505067	0.05855368
1276888245641	-0.38136974	4.140586	9.043911	0.14735508	0.0	-19.5625	-19.75	-36.8125	1.611198	1.1398481	0.09184612
1276888245680	0.10896278	3.7864566	8.430995	-0.5637722	0.0	-19.8125	-19.75	-36.5625	1.7529444	1.1485269	-0.028769039
1276888245720	0.7627395	3.990762	7.273266	-1.475483	0.0	-20.5625	-19.75	-36.0625	1.7341837	1.0613585	-0.18884875
1276888245760	0.50395286	3.718355	8.349273	-0.652936	0.0	-21.0625	-19.75	-36.5625	1.8611252	1.1484228	-0.13471033
1276888245790	-0.14982383	4.2904096	9.152874	0.30300713	0.0	-21.5625	-19.75	-36.5625	1.6454166	1.1322255	0.03490645
1276888245820	-0.29964766	5.09401	9.193735	0.7082672	0.0	-21.8125	-19.75	-37.0625	1.4895502	1.0640981	0.058755826
1276888245860	-0.6946377	5.325556	8.894087	0.5831928	0.0	-21.0625	-19.0	-37.5625	1.3345127	1.027553	0.12970254
1276888245904	-0.14982383	3.5957718	9.152874	0.028345108	0.0	-21.0625	-17.8125	-37.0625	1.6707346	1.1961673	0.04164258
1276888245957	0.3405087	3.0645783	9.302697	-0.006254196	0.0	-20.8125	-17.8125	-37.3125	1.940177	1.250736	-0.11065722
1276888246000	-0.42223078	3.5276701	8.281172	-0.795516	0.0	-20.5625	-17.5625	-37.3125	1.5294213	1.1655195	0.11912441
1276888246041	-0.5720546	3.486809	8.240311	-0.8407259	0.0	-21.0625	-17.3125	-37.3125	1.4804364	1.1657137	0.16261384
1276888246105	-0.95342433	3.445948	8.390134	-0.6864567	0.0	-20.3125	-17.3125	-37.8125	1.3886267	1.1679564	0.26992726
1276888246182	-1.2666923	3.3778462	7.668256	-1.3321886	0.0	-19.8125	-16.5625	-38.0625	1.236428	1.1310657	0.35877067
