#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277308105698	2.6832085	1.7297841	9.343558	0.06724644	0.0	-4.3125	5.6875	-58.25	0.37053823	1.241558	-0.9981771
1277308105739	2.6832085	1.6480621	9.425281	0.1307354	0.0	-2.375	4.1875	-58.25	0.25289345	1.248362	-1.0199914
1277308105785	2.9147544	1.7978859	9.043911	-0.13604927	0.0	-0.375	2.5	-58.5	0.10698634	1.2088133	-1.0180991
1277308105818	2.7649305	1.3756552	9.152874	-0.1468172	0.0	1.125	1.25	-58.5	0.030608395	1.2453837	-1.1091211
1277308105848	2.8738933	1.4982382	9.534244	0.2633934	0.0	0.625	1.25	-58.75	0.040992405	1.2431198	-1.090233
1277308105881	3.0645783	1.6480621	9.575105	0.38110638	0.0	0.625	1.25	-58.5	0.03821007	1.2222316	-1.0773852
1277308105919	3.1054392	1.56634	9.615966	0.41900253	0.0	0.625	1.5	-58.75	0.04999012	1.2237362	-1.103646
1277308105958	3.336985	1.3756552	9.234595	0.108270645	0.0	-0.125	1.5	-59.0	0.065396056	1.1981955	-1.1797787
1277308105998	3.2961242	1.7297841	8.894087	-0.16500282	0.0	-0.625	1.75	-59.25	0.07943538	1.1744186	-1.0875113
1277308106038	3.255263	1.607201	9.00305	-0.099191666	0.0	-1.875	2.0	-59.75	0.12082181	1.1874985	-1.1121823
1277308106080	3.3778462	1.334794	8.894087	-0.19955349	0.0	-3.125	2.25	-60.0	0.15488087	1.1831017	-1.1944683
1277308106118	3.5957718	1.3075534	9.084772	0.050953865	0.0	-3.5625	3.0	-59.25	0.191188	1.1721838	-1.2220253
1277308106158	3.5957718	1.3756552	9.193735	0.160635	0.0	-3.8125	2.75	-58.75	0.19113171	1.1742259	-1.2054005
1277308106188	3.568531	1.5390993	9.152874	0.1371088	0.0	-4.0625	2.75	-58.25	0.20056807	1.1692665	-1.1636035
1277308106228	3.568531	1.4165162	8.812365	-0.19422626	0.0	-3.5625	2.0	-58.0	0.15134151	1.1599126	-1.192925
1277308106269	3.636633	0.95342433	9.00305	-0.050164223	0.0	-3.5625	1.5	-58.5	0.11886975	1.1752232	-1.3143946
1277308106308	3.7864566	1.7978859	8.921328	0.05031395	0.0	-4.0625	1.5	-58.75	0.1383624	1.1315646	-1.1274947
1277308106351	3.6774938	1.3075534	9.80665	0.7481613	0.0	-3.8125	1.25	-59.0	0.1293808	1.1920166	-1.2291808
1277308106389	3.759216	1.334794	9.275456	0.2902546	0.0	-4.0625	1.5	-59.0	0.13605677	1.1646335	-1.2296097
1277308106428	4.099725	1.0760075	8.812365	-0.02793312	0.0	-4.5625	1.75	-59.0	0.1288865	1.1224797	-1.3141268
1277308106469	3.9090397	1.4982382	8.689782	-0.16104889	0.0	-5.0625	2.25	-58.75	0.17628779	1.1218531	-1.2047905
1277308106508	3.718355	1.7570249	9.084772	0.16563034	0.0	-6.0625	2.5	-58.75	0.23556918	1.1457083	-1.1293672
1277308106548	3.9090397	1.7570249	8.921328	0.090714455	0.0	-7.0625	2.75	-58.75	0.25594363	1.1229553	-1.1483771
1277308106589	3.9090397	2.0294318	8.580819	-0.16146278	0.0	-7.3125	2.25	-59.0	0.23830466	1.0965732	-1.0919355
1277308106633	3.5957718	1.9477097	8.921328	0.0072803497	0.0	-6.8125	1.5	-59.25	0.22550465	1.1409922	-1.0743736
1277308106679	2.8738933	2.3426998	9.724928	0.60112286	0.0	-5.0625	-0.25	-59.5	0.17117502	1.2065454	-0.88687605
1277308106768	2.4516625	1.8387469	9.302697	-0.012171745	0.0	-3.5625	-1.25	-59.5	0.074707985	1.2525638	-0.9272952
1277308106798	2.8330324	1.8387469	8.471856	-0.6863756	0.0	-1.125	-2.75	-59.25	-0.08590358	1.1914412	-0.9950974
1277308106850	3.0237172	2.9556155	8.471856	-0.3382349	0.0	1.125	-4.4375	-59.25	-0.16085659	1.107869	-0.7967872
1277308106922	0.42223078	3.255263	8.894087	-0.3261547	0.0	3.125	-5.1875	-59.0	-0.23147722	1.2172354	-0.12898697
1277308106968	-0.08172209	4.5628166	8.62168	-0.051685333	0.0	6.3125	-8.1875	-57.75	-0.30355236	1.0839761	0.017908532
1277308107009	-0.23154591	5.5162406	7.8180795	-0.2356062	0.0	9.0625	-11.625	-55.8125	-0.36532426	0.955924	0.04195068
1277308107048	-0.38136974	6.1291566	6.5922484	-0.797225	0.0	12.5	-15.625	-53.5625	-0.4385662	0.82082117	0.062142108
1277308107090	0.84446156	5.7477865	8.158588	0.20897388	0.0	15.0	-20.3125	-51.125	-0.8683956	0.9520153	-0.14587583
1277308107128	0.46309182	5.8976107	7.8180795	-0.0026388168	0.0	17.5	-23.3125	-49.375	-1.0007974	0.9230354	-0.07836115
1277308107159	-0.3405087	6.0474343	5.938472	-1.3241472	0.0	19.9375	-25.5	-47.6875	-0.87448126	0.77551633	0.056246914
1277308107200	-0.29964766	7.4639506	5.7886477	-0.35631752	0.0	21.9375	-27.0	-45.6875	-0.83018255	0.6592621	0.04012444
1277308107238	-1.6480621	9.507003	5.7477865	1.4243898	0.0	25.875	-27.5	-43.5	-0.7748102	0.5372518	0.17164662
1277308107278	-2.6423476	9.534244	5.7477865	1.6354151	0.0	29.875	-27.5	-40.5	-0.88082236	0.5263008	0.2703573
1277308107375	-6.3607025	8.281172	4.9850473	1.764307	0.0	34.3125	-26.0	-37.0625	-0.63127106	0.44540578	0.6549798
1277308107439	-6.1700177	1.0760075	5.407278	-1.532258	0.0	39.25	-19.5625	-35.375	1.625673	0.71219337	1.3981397
1277308107489	0.08172209	0.6946377	8.499097	-1.278822	0.0	36.8125	-9.6875	-38.5625	-1.6274903	1.4886868	-0.11710875
1277308107548	-2.7921712	1.4982382	10.079058	0.75878143	0.0	33.3125	1.0	-43.0	-2.2930896	1.2661915	1.0783105
1277308107588	-1.879608	-1.879608	10.501288	1.0258427	0.0	28.125	10.875	-48.375	2.4543865	1.3228762	2.3561945
1277308107618	-3.7864566	0.10896278	9.425281	0.35135365	0.0	21.4375	15.875	-52.8125	-1.5565356	1.1886526	1.5420272
1277308107648	-3.9090397	0.7627395	9.112013	0.13775253	0.0	19.4375	16.875	-53.5625	-1.241496	1.158731	1.3780955
1277308107689	-1.879608	1.3075534	10.119919	0.5690613	0.0	16.5	15.625	-54.5625	-1.2443544	1.3482877	0.96299434
1277308107718	-1.1168685	1.4573772	10.528529	0.880785	0.0	13.0	13.375	-56.0625	-0.98290175	1.3981378	0.65388644
1277308107758	-0.3405087	1.8387469	9.656827	0.02957058	0.0	10.0625	10.875	-57.25	-0.5450798	1.3795176	0.18311082
1277308107788	-1.4165162	1.5390993	9.765789	0.18064117	0.0	8.8125	9.1875	-57.75	-0.778989	1.3597945	0.74394727
1277308107820	-1.3075534	1.3075534	9.343558	-0.28186798	0.0	8.8125	8.1875	-57.5	-0.8420918	1.3754135	0.7853982
1277308107862	-2.3426998	1.1849703	8.281172	-1.1192913	0.0	10.5625	7.9375	-56.75	-0.7969211	1.2637945	1.1025083
1277308107898	-4.2904096	1.4165162	9.425281	0.64562416	0.0	14.25	8.4375	-55.3125	-0.7247502	1.1237884	1.2519057
1277308107938	-4.5219555	0.7627395	7.9679036	-0.61331844	0.0	18.6875	9.6875	-53.3125	-0.8113967	1.0485576	1.4036945
1277308107968	-5.012288	0.0	8.662541	0.20147991	0.0	23.6875	11.375	-50.875	-1.158385	1.0462484	1.5707964
1277308108008	-6.428804	0.38136974	9.534244	1.6988602	0.0	27.875	13.125	-48.125	-1.2733037	0.9767231	1.5115438
1277308108049	-5.243834	0.50395286	6.932757	-1.0994759	0.0	30.125	14.875	-46.4375	-1.2769535	0.9210082	1.4749867
1277308108088	-5.47538	0.88532263	6.510526	-1.2538414	0.0	30.875	15.875	-45.4375	-1.1922157	0.86518466	1.4104922
1277308108128	-6.0201936	0.92618364	6.8237944	-0.65980816	0.0	30.625	16.625	-44.6875	-1.1649156	0.8420763	1.418147
1277308108168	-5.47538	0.92618364	8.19945	0.096307755	0.0	31.375	17.375	-44.4375	-1.4947481	0.9754955	1.4032283
1277308108208	-6.782933	0.84446156	6.851035	-0.1289444	0.0	32.5625	17.625	-43.25	-1.1661472	0.78654796	1.4469357
1277308108248	-9.466142	0.313268	5.938472	1.3724117	0.0	34.8125	17.8125	-41.0	-0.85250324	0.56003255	1.5377148
1277308108288	-9.084772	0.8036005	7.7363577	2.1528683	0.0	37.8125	17.375	-38.5625	-1.2864171	0.7034843	1.4825702
1277308108328	-9.425281	0.46309182	6.891896	1.8787508	0.0	40.0	16.875	-36.3125	-1.2501314	0.63079494	1.5217029
1277308108368	-8.662541	0.27240697	7.668256	1.7655573	0.0	42.0	16.125	-34.625	-1.6594318	0.72434384	1.5393602
1277308108408	-7.5865335	-0.50395286	4.7943625	-0.8180256	0.0	43.25	14.625	-33.125	-1.2055185	0.56259274	1.6371262
1277308108448	-8.662541	-0.53119355	4.5219555	-0.020442009	0.0	44.75	13.125	-31.375	-0.9890492	0.48033276	1.6320404
1277308108488	-8.499097	0.14982383	3.486809	-0.6188898	0.0	46.4375	11.625	-29.1875	-0.9206468	0.38926217	1.55317
1277308108528	-7.3141265	0.5720546	1.879608	-2.233235	0.0	47.9375	9.9375	-26.5	-0.772489	0.25080618	1.4927429
1277308108568	-8.539958	1.6480621	1.2258313	-1.0231619	0.0	49.4375	8.1875	-24.25	-0.7840284	0.14001793	1.3801575
1277308108608	-9.084772	4.2904096	2.7921712	0.6210489	0.0	50.4375	6.6875	-21.8125	-1.2369131	0.27107242	1.1295828
1277308108648	-7.3141265	3.568531	-0.19068487	-1.6661825	0.0	50.6875	4.6875	-18.375	-0.9380359	-0.023426456	1.116879
1277308108688	-8.921328	5.407278	-0.46309182	0.635725	0.0	51.6875	2.5	-15.625	-1.0264488	-0.044361915	1.0258986
1277308108728	-8.267551	3.9499009	1.0351465	-0.58571434	0.0	52.1875	0.5	-13.4375	-1.231852	0.1124976	1.125099
1277308108768	-8.267551	2.4516625	2.2609777	-0.89177036	0.0	52.1875	-1.5	-12.1875	-1.645934	0.25641915	1.2825165
1277308108808	-8.117727	2.9556155	1.4573772	-1.045537	0.0	52.6875	-3.25	-11.9375	-1.3506198	0.16712299	1.2216213
1277308108848	-7.5865335	2.4108016	0.6537767	-1.8194804	0.0	52.6875	-4.1875	-11.6875	-1.014854	0.08194504	1.2631141
1277308108908	-9.425281	4.4810944	3.5276701	1.2097273	0.0	52.1875	-5.9375	-11.9375	-1.8343827	0.32596228	1.1269944
1277308108948	-8.349273	3.405087	1.334794	-0.69146156	0.0	52.4375	-7.6875	-12.6875	-1.1942449	0.14696471	1.183558
1277308108988	-7.205164	6.0201936	2.7240696	-0.030266762	0.0	52.1875	-8.9375	-13.9375	-1.5471245	0.2823754	0.87475795
1277308109028	-7.205164	6.1291566	2.6832085	0.025976181	0.0	51.6875	-9.9375	-16.125	-1.455105	0.27639398	0.8659183
1277308109068	-7.9679036	7.43671	2.4516625	1.3648672	0.0	51.6875	-10.4375	-17.375	-1.3194656	0.22125739	0.8198673
1277308109108	-7.5456724	4.440233	2.5333846	-0.6923275	0.0	50.6875	-10.4375	-18.8125	-1.3101382	0.28166604	1.0389146
1277308109148	-7.5865335	3.759216	2.9147544	-0.85215473	0.0	49.9375	-10.6875	-20.8125	-1.2946473	0.3315483	1.1107458
1277308109188	-6.2108784	3.9090397	2.4516625	-2.0693216	0.0	49.1875	-11.625	-22.3125	-1.2187703	0.32241875	1.0090493
1277308109228	-6.0201936	11.073342	3.405087	3.249239	0.0	47.9375	-12.625	-25.25	-1.1648198	0.2638596	0.49796683
1277308109268	-6.5513873	5.7886477	4.2495484	-0.086167336	0.0	46.4375	-14.125	-27.9375	-1.289597	0.45245478	0.84712976
1277308109308	-5.5162406	7.082581	5.5571017	0.7514391	0.0	44.0	-16.125	-31.1875	-1.3490733	0.55428547	0.6617085
