#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277307502995	-1.1849703	3.405087	8.771504	-0.32308197	0.0	7.875	-5.8125	-52.5	-0.41668922	1.1808146	0.33489197
1277307503035	-1.3075534	3.5276701	8.921328	-0.12448883	0.0	9.375	-6.0625	-52.25	-0.5059614	1.1717167	0.35495713
1277307503074	-1.3756552	3.5276701	8.853226	-0.17770958	0.0	10.3125	-6.3125	-52.0	-0.56274194	1.166652	0.37182257
1277307503104	-1.2666923	3.5957718	8.853226	-0.16747475	0.0	10.5625	-6.3125	-52.75	-0.5736984	1.1641766	0.33869806
1277307503135	-1.3075534	3.568531	8.921328	-0.10952759	0.0	11.0625	-6.5625	-52.75	-0.61519605	1.1680739	0.35122052
1277307503174	-1.3756552	3.5957718	8.812365	-0.19001007	0.0	11.3125	-6.8125	-53.0	-0.6080266	1.1589073	0.36539584
1277307503204	-1.3075534	3.636633	8.689782	-0.2962818	0.0	10.8125	-7.0625	-52.75	-0.5747565	1.1523385	0.34515765
1277307503234	-1.2666923	3.5957718	8.689782	-0.31737232	0.0	10.5625	-7.3125	-52.5	-0.57742393	1.1573645	0.33869806
1277307503264	-1.3075534	3.5957718	8.812365	-0.19951534	0.0	10.0625	-7.0625	-52.25	-0.5469538	1.1611781	0.348771
1277307503294	-1.2258313	3.5957718	8.771504	-0.24780464	0.0	9.625	-7.3125	-52.5	-0.524655	1.1620812	0.32855314
1277307503334	-1.2666923	3.636633	8.62168	-0.36403465	0.0	9.625	-7.5625	-53.0	-0.49590382	1.1507268	0.33517256
1277307503375	-1.1849703	3.6774938	8.662541	-0.321517	0.0	9.375	-7.3125	-53.0	-0.48729268	1.1512544	0.31171745
1277307503414	-1.0760075	3.5957718	8.771504	-0.2658615	0.0	9.125	-7.5625	-53.0	-0.5088631	1.1664732	0.29076162
1277307503444	-1.1849703	3.3778462	8.921328	-0.19394588	0.0	8.625	-6.8125	-52.5	-0.4936397	1.1892147	0.33739308
1277307503474	-0.7627395	3.445948	8.662541	-0.45272255	0.0	8.125	-6.0625	-52.25	-0.48371303	1.1839038	0.21783179
1277307503504	-0.7627395	3.214402	8.689782	-0.51006603	0.0	7.875	-5.5625	-52.25	-0.4951981	1.2074943	0.23297925
1277307503544	-0.6537767	2.9556155	9.084772	-0.23083878	0.0	7.125	-4.8125	-52.25	-0.5091899	1.2491646	0.21769285
1277307503585	-0.10896278	3.255263	9.084772	-0.15565586	0.0	6.4375	-4.8125	-52.5	-0.44994438	1.2265503	0.033460308
1277307503624	-0.8036005	2.6832085	10.691973	1.2461176	0.0	6.1875	-3.0	-53.0	-0.51590437	1.314585	0.290991
1277307503664	-0.9125633	1.4165162	7.273266	-2.3407488	0.0	6.9375	-0.4375	-52.75	-0.6170169	1.3431398	0.57230884
1277307503704	-2.1111538	0.92618364	9.343558	-0.18288422	0.0	8.125	1.3125	-52.25	-0.65580547	1.328893	1.157371
1277307503734	-0.6537767	1.7978859	9.275456	-0.33596325	0.0	9.375	3.125	-52.25	-0.7648557	1.3673984	0.348771
1277307503774	-1.4982382	1.9477097	9.575105	0.078739166	0.0	10.5625	3.125	-51.75	-0.85018104	1.319584	0.6556956
1277307503814	-1.607201	1.9477097	9.234595	-0.23301888	0.0	10.3125	2.125	-52.5	-0.79675025	1.3038709	0.6899041
1277307503855	-1.525479	1.9477097	9.084772	-0.3910389	0.0	9.8125	1.875	-53.25	-0.7476645	1.3049203	0.66442317
1277307503915	-1.9477097	2.3426998	9.275456	-0.043663025	0.0	10.0625	1.625	-53.0	-0.6471095	1.2534391	0.6935935
1277307503953	-2.1111538	2.6014864	8.962189	-0.23870754	0.0	10.5625	1.0625	-52.75	-0.5984766	1.2130526	0.6817249
1277307503998	-2.4925237	2.6014864	8.499097	-0.57544994	0.0	12.3125	0.8125	-52.75	-0.6184038	1.1698512	0.7640111
1277307504036	-2.4925237	2.6832085	8.62168	-0.43938446	0.0	13.75	0.0625	-52.5	-0.7023179	1.1691157	0.7485727
1277307504081	-2.6832085	2.5606253	9.043911	-0.031746864	0.0	14.25	-0.4375	-52.75	-0.75111717	1.1816083	0.8087705
1277307504114	-3.173541	2.1111538	9.765789	0.6766205	0.0	14.0	-0.4375	-53.25	-0.7288559	1.1986783	0.98378485
1277307504144	-3.0645783	1.879608	9.765789	0.5998478	0.0	13.0	-0.1875	-52.75	-0.7093449	1.2180625	1.0206306
1277307504174	-2.9147544	1.6889231	9.507003	0.27954578	0.0	12.75	0.5625	-52.75	-0.7431924	1.2302599	1.0456322
1277307504219	-2.7513103	1.920469	9.193735	-0.019787788	0.0	13.0	1.3125	-52.5	-0.7753104	1.2208629	0.9614006
1277307504264	-2.3018389	1.920469	8.812365	-0.4983511	0.0	12.75	1.875	-52.25	-0.8351673	1.2428981	0.87547636
1277307504305	-1.6889231	2.070293	8.471856	-0.9234686	0.0	12.75	2.125	-52.25	-0.86321324	1.2652947	0.68429476
1277307504374	-1.0760075	1.879608	8.771504	-0.7717171	0.0	11.8125	2.375	-52.5	-0.9098949	1.3287241	0.51992613
1277307504414	-0.9942854	1.7570249	9.043911	-0.5401478	0.0	10.5625	2.625	-52.75	-0.8813111	1.35117	0.514962
1277307504444	-0.95342433	1.7570249	9.425281	-0.17171001	0.0	9.625	3.625	-52.75	-0.8166673	1.3618003	0.4971716
1277307504474	-1.1168685	1.6889231	9.575105	-0.019797325	0.0	8.125	4.375	-52.5	-0.7408821	1.3624004	0.58427125
1277307504504	-1.3756552	1.5390993	9.847511	0.25489712	0.0	7.875	4.9375	-52.0	-0.7868521	1.3641638	0.7293821
1277307504534	-1.56634	1.4982382	9.915613	0.34310436	0.0	8.375	5.1875	-52.0	-0.83156765	1.3555852	0.8076167
1277307504564	-1.4982382	1.5390993	9.956474	0.37887478	0.0	8.875	5.4375	-52.0	-0.8609749	1.358322	0.771946
1277307504601	-1.3756552	1.56634	9.656827	0.072628975	0.0	9.625	5.6875	-52.25	-0.8847128	1.3581839	0.7206739
1277307504644	-1.6889231	1.4165162	9.575105	0.0189085	0.0	10.3125	5.6875	-52.25	-0.96654606	1.3445262	0.87289345
1277307504692	-1.8387469	1.8387469	9.425281	-0.029232979	0.0	10.8125	5.4375	-52.25	-0.8432448	1.3015989	0.7853982
1277307504762	-2.4108016	2.070293	8.662541	-0.5796404	0.0	11.8125	4.125	-51.75	-0.7367956	1.2192006	0.8612402
1277307504794	-1.6889231	1.9885708	8.240311	-1.1631794	0.0	13.75	2.875	-51.75	-0.9289657	1.2641679	0.70409626
1277307504824	-1.8387469	1.920469	8.471856	-0.92737484	0.0	15.4375	1.625	-51.75	-1.088277	1.2666928	0.76366246
1277307504864	-2.5606253	1.7570249	8.812365	-0.46311188	0.0	17.4375	1.3125	-50.9375	-1.214916	1.2319859	0.9694125
1277307504904	-3.1463003	1.4982382	8.730643	-0.40622234	0.0	19.625	1.0625	-51.4375	-1.2582563	1.1910254	1.1263771
1277307504934	-3.759216	1.4982382	8.853226	-0.07237911	0.0	20.8125	1.875	-50.4375	-1.1688597	1.1420565	1.19154
1277307504966	-3.718355	1.5390993	9.152874	0.19185448	0.0	22.0625	3.125	-49.6875	-1.3592935	1.1565608	1.1783483
1277307505012	-4.099725	0.92618364	8.894087	0.03054142	0.0	22.8125	4.375	-49.4375	-1.3716413	1.129336	1.3486124
1277307505054	-4.1814466	0.92618364	9.697687	0.79464436	0.0	23.5625	6.6875	-48.6875	-1.5752686	1.1549245	1.3528173
1277307505084	-3.8681788	0.6537767	8.962189	-0.023447037	0.0	24.0	8.0	-48.375	-1.6596353	1.1581911	1.4033645
1277307505124	-3.9771416	0.6537767	8.853226	-0.079128265	0.0	24.25	9.0	-48.125	-1.6105212	1.1435769	1.4078698
1277307505154	-4.2495484	0.9942854	8.962189	0.16170406	0.0	24.75	10.0	-47.375	-1.4978766	1.117627	1.3409566
