#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277224642631	4.0180025	0.14982383	8.62168	-0.29349232	0.0	-5.5625	-2.5	-55.5625	-0.1241289	1.1344221	-1.5335255
1277224642663	3.9499009	0.38136974	8.689782	-0.25366783	0.0	-5.8125	-3.0	-55.8125	-0.13660781	1.1424185	-1.474543
1277224642701	3.9090397	0.3405087	8.689782	-0.27203655	0.0	-5.3125	-3.5	-55.5625	-0.16869737	1.1466569	-1.4839076
1277224642731	3.9090397	0.313268	8.771504	-0.19842339	0.0	-5.0625	-4.25	-55.5625	-0.21249826	1.1503724	-1.4908278
1277224642761	3.990762	0.27240697	8.730643	-0.20328999	0.0	-5.5625	-4.25	-55.3125	-0.21442802	1.1411755	-1.5026426
1277224642801	4.0180025	0.313268	8.771504	-0.15357971	0.0	-5.5625	-4.5	-55.3125	-0.2247131	1.1400995	-1.4929876
1277224642841	4.0588636	0.313268	8.771504	-0.13650036	0.0	-5.8125	-4.8125	-55.5625	-0.23975962	1.1362715	-1.4937679
1277224642881	4.0180025	0.313268	8.689782	-0.22777843	0.0	-6.0625	-4.8125	-56.0625	-0.2388992	1.1365377	-1.4929876
1277224642922	3.9499009	0.46309182	8.662541	-0.27481937	0.0	-6.0625	-4.8125	-56.3125	-0.2285425	1.1404023	-1.4540877
1277224642961	3.9499009	0.46309182	8.689782	-0.25005627	0.0	-6.3125	-4.8125	-56.0625	-0.23200448	1.1415915	-1.4540877
1277224643003	4.0180025	0.313268	8.771504	-0.15357971	0.0	-6.5625	-4.5	-56.3125	-0.22658072	1.1400995	-1.4929876
1277224643041	3.8273177	0.19068487	8.662541	-0.3343563	0.0	-6.8125	-4.8125	-56.0625	-0.26847106	1.1543039	-1.5210154
1277224643081	4.0180025	0.42223078	8.499097	-0.396163	0.0	-6.8125	-5.5625	-55.8125	-0.27146485	1.1270548	-1.4660958
1277224643122	4.1814466	0.84446156	8.662541	-0.15070724	0.0	-7.0	-6.5625	-55.8125	-0.2832909	1.1132073	-1.3715222
1277224643161	3.990762	1.1849703	8.430995	-0.40388393	0.0	-7.0	-7.3125	-55.3125	-0.29343143	1.1121452	-1.2821599
1277224643201	3.8681788	0.88532263	8.117727	-0.7709379	0.0	-6.5625	-8.625	-55.3125	-0.39159468	1.1161236	-1.3457984
1277224643232	3.3778462	0.92618364	8.430995	-0.6770649	0.0	-6.0625	-9.125	-55.0625	-0.48988497	1.1770562	-1.30318
1277224643271	2.9147544	1.5390993	9.112013	-0.11678982	0.0	-4.5625	-10.625	-55.0625	-0.61564046	1.2237039	-1.0849712
1277224643311	2.8738933	2.7240696	8.962189	-0.008658409	0.0	-2.375	-12.9375	-54.5	-0.5622874	1.1547563	-0.8121557
1277224643341	2.7649305	3.336985	8.539958	-0.2300539	0.0	0.0625	-14.75	-54.0	-0.5829961	1.1012043	-0.69192135
1277224643371	1.920469	3.336985	8.662541	-0.32702446	0.0	2.25	-16.25	-53.75	-0.7888748	1.1525589	-0.52221763
