#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277136594977	-0.23154591	4.0588636	9.534244	0.5581846	0.0	-8.4375	-35.0	-37.3125	2.5935466	1.1677349	0.056985218
1277136595014	-0.14982383	3.8681788	9.152874	0.13117409	0.0	-7.9375	-34.5	-38.375	2.6303854	1.1706754	0.038713045
1277136595044	0.23154591	4.140586	8.580819	-0.2762499	0.0	-7.4375	-34.5	-38.875	2.7784271	1.120603	-0.05586287
1277136595084	-0.10896278	3.8273177	8.853226	-0.16093445	0.0	-7.4375	-35.0	-38.625	2.6713078	1.1626049	0.028462064
1277136595114	-0.5720546	3.990762	9.847511	0.8341627	0.0	-7.4375	-35.25	-38.625	2.50375	1.1822143	0.14237484
1277136595154	-0.08172209	3.5276701	9.275456	0.11732197	0.0	-7.1875	-35.25	-39.125	2.740532	1.2072778	0.023161879
1277136595184	0.53119355	3.9499009	8.962189	0.0017499924	0.0	-7.4375	-35.0	-38.875	2.9819229	1.152361	-0.13368072
1277136595214	0.95342433	4.140586	8.689782	-0.13370991	0.0	-7.4375	-35.75	-38.375	-3.0930645	1.1160215	-0.2263183
1277136595254	0.92618364	4.2904096	8.730643	-0.034773827	0.0	-7.9375	-35.75	-37.875	3.1278987	1.1049595	-0.21261045
1277136595294	0.84446156	3.990762	9.084772	0.15188313	0.0	-8.9375	-36.25	-36.3125	3.0770187	1.1487682	-0.20852804
1277136595324	0.50395286	4.671779	8.921328	0.27648354	0.0	-8.9375	-37.25	-35.8125	2.8603096	1.0860159	-0.10745621
1277136595354	0.50395286	4.862464	8.962189	0.40208912	0.0	-8.6875	-37.5	-35.5625	2.8599153	1.0714458	-0.10327274
1277136595384	0.19068487	4.7126403	9.234595	0.56268406	0.0	-8.6875	-38.0625	-35.0625	2.7682977	1.098592	-0.040440366
1277136595425	-0.14982383	4.8216033	9.00305	0.40732098	0.0	-8.1875	-38.0625	-35.8125	2.6226006	1.0789124	0.031063452
1277136595464	-0.84446156	4.5219555	9.80665	1.02532	0.0	-8.4375	-37.8125	-35.5625	2.4151418	1.1321871	0.18462043
1277136595504	-0.5720546	4.5219555	9.152874	0.41834068	0.0	-8.1875	-37.0	-36.3125	2.4604928	1.1087617	0.12583758
1277136595535	1.4165162	4.671779	8.008764	-0.42729282	0.0	-7.4375	-36.5	-37.0625	-2.8680117	1.0233785	-0.2943964
