#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277225588811	4.4810944	0.8036005	9.084772	0.35499668	0.0	-5.625	-16.9375	-56.75	-0.72206044	1.1062515	-1.3933512
1277225588841	4.5628166	0.8036005	8.921328	0.24596977	0.0	-5.125	-15.6875	-57.0	-0.6444511	1.0918108	-1.3964647
1277225588881	4.6036777	0.84446156	8.894087	0.2438097	0.0	-5.625	-14.4375	-56.75	-0.60112196	1.0863723	-1.3893812
1277225588911	4.5219555	0.92618364	8.662541	0.008925438	0.0	-6.375	-13.9375	-57.0	-0.58153987	1.0812157	-1.3687712
1277225588942	4.4810944	0.9942854	8.62168	-0.039245605	0.0	-6.875	-14.1875	-56.75	-0.6009515	1.0815753	-1.3524492
1277225588981	4.5628166	0.7627395	8.689782	0.037809372	0.0	-7.125	-14.1875	-57.0	-0.6054997	1.0815938	-1.4051636
1277225589021	4.7943625	0.42223078	9.043911	0.43817902	0.0	-7.125	-13.6875	-57.75	-0.58120644	1.0817434	-1.4829547
1277225589051	4.8216033	0.38136974	9.084772	0.485404	0.0	-7.375	-13.1875	-57.5	-0.5697423	1.0815722	-1.4918646
1277225589081	4.671779	0.27240697	9.00305	0.34000587	0.0	-7.125	-12.9375	-57.5	-0.5691399	1.0914407	-1.5125532
1277225589121	4.6036777	0.10896278	8.730643	0.06400585	0.0	-7.625	-12.6875	-57.0	-0.56821096	1.0854316	-1.5471321
1277225589161	4.5219555	0.14982383	8.499097	-0.17829704	0.0	-8.375	-12.375	-56.5	-0.5715472	1.0816102	-1.5376759
1277225589191	4.5628166	0.46309182	8.580819	-0.07709694	0.0	-9.125	-12.375	-56.75	-0.5733053	1.0799484	-1.4696501
1277225589221	4.7126403	0.3405087	8.812365	0.19248486	0.0	-9.375	-12.125	-56.75	-0.5702061	1.0786331	-1.4986674
1277225589251	4.862464	0.42223078	8.921328	0.36251545	0.0	-8.875	-11.375	-57.0	-0.51339257	1.0701907	-1.4841789
1277225589291	4.862464	0.42223078	8.812365	0.26705837	0.0	-8.875	-11.875	-56.75	-0.53043175	1.0649992	-1.4841789
1277225589321	4.8216033	0.53119355	8.962189	0.38407326	0.0	-8.375	-12.6875	-56.25	-0.57030827	1.0746967	-1.4610693
1277225589351	4.862464	0.6946377	9.275456	0.68907166	0.0	-8.875	-12.9375	-56.25	-0.5984357	1.0837879	-1.4288993
1277225589381	4.7535014	0.9942854	8.730643	0.18377113	0.0	-9.375	-14.1875	-55.5	-0.629791	1.0631711	-1.3646001
1277225589421	4.630918	1.1849703	8.158588	-0.350852	0.0	-9.625	-14.6875	-56.25	-0.60167694	1.0408087	-1.320289
1277225589462	4.7535014	1.2666923	8.076866	-0.3495865	0.0	-10.375	-14.9375	-56.0	-0.5975658	1.0237343	-1.3103722
1277225589501	5.053149	1.2258313	8.539958	0.1917429	0.0	-9.875	-15.1875	-55.75	-0.6112845	1.0238816	-1.3328061
1277225589541	5.09401	1.2258313	9.043911	0.6453314	0.0	-9.625	-14.4375	-56.5	-0.59793085	1.0457127	-1.3346447
1277225589582	4.9850473	0.46309182	9.193735	0.66187	0.0	-9.625	-13.4375	-56.25	-0.62275964	1.0721418	-1.478166
