#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276816788040	0.0	4.4810944	7.8180795	-0.7954025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1276816788282	3.0237172	4.140586	7.9679036	-0.33169365	0.0	-4.0625	-32.375	-33.75	-1.9189476	0.9990245	-0.6307494
1276816788321	2.9556155	3.8681788	8.008764	-0.43441582	0.0	-3.8125	-32.125	-34.25	-1.920095	1.0246265	-0.65245444
1276816788360	2.982856	4.0180025	8.008764	-0.36302376	0.0	-3.0625	-31.625	-34.75	-1.848262	1.012314	-0.63860184
1276816788400	2.8738933	3.9499009	8.049625	-0.39084148	0.0	-3.0625	-31.625	-34.5	-1.8996581	1.0253685	-0.62900126
1276816788444	2.3426998	4.1814466	8.812365	0.22482586	0.0	-2.8125	-31.125	-34.5	-2.1626482	1.0726534	-0.5106867
1276816788483	1.3756552	4.2086873	8.349273	-0.35594463	0.0	-1.8125	-31.125	-34.5	-2.4923437	1.083186	-0.31591406
1276816788521	1.1849703	4.1814466	7.3958488	-1.2283506	0.0	-0.375	-30.875	-34.5	-2.3661704	1.0395137	-0.2761473
1276816788561	2.2609777	3.6774938	7.7363577	-0.94734955	0.0	1.375	-30.625	-35.0	-1.8587819	1.0618267	-0.5512416
1276816788600	1.5390993	4.099725	9.112013	0.3030157	0.0	2.8125	-30.375	-35.75	-2.1784027	1.1228001	-0.3591347
1276816788642	1.3756552	4.2086873	8.662541	-0.07807827	0.0	4.25	-30.125	-36.0625	-2.1039453	1.0982732	-0.31591406
1276816788681	1.4165162	4.2495484	8.62168	-0.09075832	0.0	5.0	-30.375	-36.0625	-2.054706	1.0916293	-0.32175055
1276816788720	1.1168685	4.5628166	8.430995	-0.15531063	0.0	5.75	-29.5625	-36.5625	-2.020849	1.062463	-0.24005605
1276816788761	0.53119355	4.5628166	8.430995	-0.20544529	0.0	7.1875	-28.8125	-36.8125	-2.145984	1.0719153	-0.1158962
1276816788800	0.14982383	4.3312707	8.689782	-0.096105576	0.0	8.4375	-27.5625	-37.0625	-2.2672381	1.1081647	-0.034577407
1276816788840	-0.42223078	4.399372	8.430995	-0.28748894	0.0	9.4375	-26.5	-37.3125	-2.3544214	1.0879711	0.095682174
1276816788880	-0.5720546	4.3312707	8.117727	-0.5879383	0.0	10.375	-26.25	-36.5625	-2.3515117	1.077065	0.13131544
1276816788911	-0.5720546	4.372132	7.8180795	-0.83084106	0.0	10.375	-26.5	-36.5625	-2.298214	1.0572681	0.13010205
1276816788950	-1.607201	4.8216033	8.076866	-0.26376152	0.0	10.875	-27.0625	-36.5625	-2.8135006	1.0091424	0.32175055
1276816788995	-2.9556155	5.284695	8.049625	0.2660923	0.0	11.625	-27.0625	-36.3125	2.0473237	0.92587876	0.5099388
1276816789041	-4.0180025	5.8976107	7.5865335	0.60880184	0.0	12.375	-28.0625	-35.5	1.1709391	0.8159724	0.5980605
1276816789090	-1.9477097	6.1291566	6.742072	-0.48915768	0.0	13.3125	-28.3125	-34.5	-1.2490537	0.80899364	0.30768582
1276816789124	6.238119	5.938472	7.3958488	1.5458012	0.0	13.8125	-29.5625	-33.5	-1.028182	0.7095282	-0.8100017
1276816789161	10.079058	4.671779	9.112013	4.561429	0.0	13.8125	-30.625	-32.6875	-0.93001056	0.6869533	-1.1367615
