#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277140364129	0.7218784	3.636633	9.302697	0.20765877	0.0	-14.5625	-31.0	-35.6875	2.704815	1.1915407	-0.19595462
1277140364168	0.7218784	3.759216	9.384419	0.32844448	0.0	-15.125	-31.25	-35.6875	2.6701887	1.1834987	-0.1897195
1277140364208	0.7218784	3.718355	9.234595	0.17458344	0.0	-14.8125	-31.5	-35.4375	2.6937706	1.1815512	-0.19175388
1277140364238	0.61291564	3.718355	9.234595	0.1672945	0.0	-15.625	-31.75	-35.1875	2.6253078	1.1833367	-0.16336614
1277140364268	0.5720546	3.7864566	9.084772	0.052232742	0.0	-15.875	-31.5	-34.1875	2.5835278	1.171876	-0.14994517
1277140364308	0.7218784	4.0588636	9.384419	0.4433651	0.0	-16.125	-32.0	-33.1875	2.6249561	1.1568776	-0.1760119
1277140364348	0.61291564	4.140586	9.425281	0.5062561	0.0	-16.875	-32.75	-32.6875	2.5725286	1.1528652	-0.14695913
1277140364388	0.88532263	4.399372	8.771504	0.046144485	0.0	-16.875	-33.0	-32.9375	2.602264	1.0979058	-0.19858603
1277140364428	1.3075534	4.140586	9.084772	0.26247215	0.0	-17.375	-33.0	-33.1875	2.802513	1.1249377	-0.30587885
1277140364472	0.92618364	3.445948	9.193735	0.05525303	0.0	-17.375	-32.75	-33.1875	2.7768347	1.2005758	-0.26256943
1277140364508	1.0760075	3.5957718	9.425281	0.33846092	0.0	-16.875	-33.0	-33.4375	2.8391814	1.1918273	-0.29076162
1277140364548	1.0351465	3.9499009	9.384419	0.42763424	0.0	-17.125	-33.0	-33.1875	2.7526925	1.1603906	-0.25630507
1277140364588	0.9942854	4.2904096	9.00305	0.2158804	0.0	-16.875	-33.25	-33.1875	2.6795127	1.115842	-0.22772606
1277140364618	1.0760075	4.903325	9.425281	0.87212753	0.0	-17.375	-33.5	-32.6875	2.6139715	1.0814023	-0.21602035
1277140364658	1.4165162	4.7126403	9.534244	0.9226227	0.0	-18.375	-32.75	-32.1875	2.7114623	1.094327	-0.29198703
1277140364703	1.879608	3.3778462	8.471856	-0.49455452	0.0	-18.375	-33.0	-31.4375	3.1410966	1.1427274	-0.50778294
1277140364738	1.9885708	5.366417	9.043911	0.8959274	0.0	-18.875	-33.25	-30.9375	2.760663	1.0066059	-0.35487098
1277140364768	1.7978859	4.399372	9.302697	0.63973904	0.0	-18.625	-33.25	-30.6875	2.909451	1.0984824	-0.38795704
1277140364798	1.7297841	4.1814466	9.425281	0.6486149	0.0	-18.375	-33.75	-30.1875	2.9531236	1.123192	-0.39224425
1277140364838	1.6889231	4.2904096	9.384419	0.6493244	0.0	-18.875	-33.25	-30.4375	2.8853736	1.1141073	-0.37502098
1277140364883	1.607201	4.0180025	9.302697	0.45335102	0.0	-19.125	-32.5	-30.6875	2.8753955	1.1353823	-0.38050637
1277140364918	1.607201	3.486809	9.534244	0.47161484	0.0	-19.875	-32.0	-31.4375	2.9413486	1.1879687	-0.43191224
1277140364958	1.607201	3.0237172	10.079058	0.8382244	0.0	-20.375	-31.0	-32.4375	3.0022492	1.2432859	-0.4885535
1277140364998	1.4982382	3.718355	9.043911	0.08593273	0.0	-20.625	-30.5	-32.6875	2.7669687	1.1535573	-0.38303003
1277140365039	1.9477097	4.140586	8.499097	-0.15405083	0.0	-20.625	-29.75	-33.4375	2.7740338	1.0769122	-0.43968412
1277140365078	1.7297841	3.636633	8.812365	-0.11773777	0.0	-20.375	-29.5	-33.6875	2.8364863	1.142154	-0.44398293
1277140365109	1.56634	3.2961242	9.084772	-0.016301155	0.0	-19.625	-29.0	-33.6875	2.8780735	1.1888243	-0.4436169
1277140365148	1.5390993	2.9556155	9.507003	0.2674551	0.0	-18.875	-29.0	-34.1875	2.9849489	1.2336634	-0.48009956
1277140365180	1.4982382	2.1792557	9.765789	0.31088448	0.0	-18.375	-29.75	-34.1875	-3.0725815	1.3063372	-0.6022873
1277140365218	1.1168685	2.7240696	9.888372	0.5107069	0.0	-17.125	-29.75	-34.6875	2.9434671	1.2814165	-0.3890972
1277140365261	0.313268	3.636633	10.501288	1.3109169	0.0	-16.125	-30.75	-35.1875	2.518712	1.2362736	-0.0859302
1277140365298	0.92618364	3.173541	8.962189	-0.25416374	0.0	-14.5625	-31.25	-35.1875	2.8835492	1.2174062	-0.28395888
1277140365328	0.313268	3.8273177	8.853226	-0.15646362	0.0	-13.0625	-32.25	-35.1875	2.5787044	1.1615349	-0.081668474
1277140365368	-0.5720546	4.7943625	10.228881	1.5045462	0.0	-12.0625	-33.5	-34.6875	2.290642	1.1297716	0.11875674
1277140365398	-1.0351465	4.862464	10.079058	1.4317875	0.0	-10.5625	-34.25	-34.1875	2.2088141	1.1125687	0.2097539
1277140365469	-1.4165162	4.372132	9.656827	0.88803864	0.0	-9.0625	-35.25	-33.9375	2.1652656	1.1265978	0.3133159
1277140365508	-1.4573772	4.7943625	9.466142	0.903985	0.0	-6.8125	-36.75	-32.6875	2.254925	1.0839394	0.29510167
1277140365538	-1.9885708	5.706926	9.575105	1.516161	0.0	-4.5	-38.5625	-31.4375	2.2165236	1.0077767	0.33529216
1277140365568	-2.0294318	5.012288	9.697687	1.2968073	0.0	-2.25	-40.3125	-30.4375	2.3520947	1.0621272	0.38471588
1277140365598	-1.920469	4.8216033	9.384419	0.9173126	0.0	0.5	-41.5625	-29.4375	2.493669	1.0656193	0.37904438
1277140365639	-2.2609777	4.2086873	8.539958	-0.02115345	0.0	3.25	-41.3125	-29.1875	2.4170363	1.0607376	0.49297595
1277140365688	-2.1383946	3.2961242	7.9679036	-0.92269516	0.0	7.0625	-40.3125	-29.1875	2.4870696	1.1126795	0.57550323
1277140365740	-4.099725	3.8681788	8.580819	0.4598484	0.0	11.0625	-39.5625	-28.9375	2.1391962	0.9896024	0.81444985
1277140365798	-0.8036005	3.2961242	7.7363577	-1.3590803	0.0	15.375	-38.3125	-29.1875	-2.917325	1.1575168	0.23913647
1277140365868	-1.7297841	3.7864566	8.076866	-0.72011185	0.0	18.875	-36.5	-29.9375	-3.053902	1.0949005	0.42852297
1277140365908	-2.7240696	3.0237172	8.539958	-0.34650707	0.0	20.875	-35.25	-30.6875	2.8042963	1.1260744	0.7333126
1277140365938	-3.568531	3.0645783	8.730643	0.110515594	0.0	22.625	-33.25	-31.6875	2.6407123	1.0766138	0.8612278
1277140365971	-4.0180025	3.214402	8.962189	0.5276394	0.0	22.375	-32.25	-32.4375	2.5442493	1.0496086	0.89605534
1277140366008	-3.9771416	2.6014864	8.962189	0.33761978	0.0	22.625	-31.75	-33.1875	2.43252	1.0832245	0.9915376
1277140366048	-2.982856	2.6423476	8.390134	-0.51828194	0.0	23.125	-30.75	-33.9375	2.7661417	1.1273881	0.845857
1277140366079	-3.8681788	2.3699405	8.62168	-0.0643301	0.0	22.875	-30.75	-34.1875	2.3993878	1.0864338	1.0211083
1277140366108	-4.099725	2.4516625	9.043911	0.42128754	0.0	23.375	-30.25	-34.1875	2.4082515	1.0848557	1.0318439
1277140366138	-3.8273177	2.5333846	9.193735	0.46910572	0.0	23.625	-30.5	-33.9375	2.5261862	1.1077627	0.98608595
1277140366168	-3.336985	2.9147544	8.962189	0.19095421	0.0	23.875	-31.25	-33.1875	2.765714	1.1116556	0.85283387
1277140366198	-2.7921712	2.9147544	8.689782	-0.22519302	0.0	24.125	-31.5	-32.6875	2.9455123	1.1359564	0.76392174
1277140366228	-3.1463003	3.255263	9.043911	0.3071165	0.0	23.875	-32.5	-32.6875	2.8902025	1.1066809	0.76837856
1277140366268	-3.3642259	3.5276701	9.152874	0.56338215	0.0	23.875	-32.75	-32.1875	2.8854566	1.0814224	0.76168716
1277140366300	-3.9499009	3.2961242	9.384419	0.895381	0.0	23.625	-33.25	-31.9375	2.6462178	1.0693371	0.8753801
1277140366338	-3.173541	3.1054392	9.00305	0.23177719	0.0	23.625	-33.5	-32.1875	2.815183	1.1126153	0.7962438
1277140366368	-3.445948	2.9147544	8.430995	-0.24359512	0.0	23.875	-33.25	-31.6875	2.680166	1.0792869	0.8687166
1277140366398	-3.759216	2.7921712	8.471856	-0.12676048	0.0	24.125	-32.75	-31.4375	2.5778317	1.0658528	0.931949
1277140366438	-4.2086873	2.4925237	8.853226	0.30795956	0.0	24.625	-32.0	-31.6875	2.4332914	1.0660369	1.0361074
1277140366476	-4.2904096	2.4516625	8.730643	0.22541809	0.0	25.1875	-31.25	-31.6875	2.4283464	1.0557574	1.0516503
1277140366508	-4.3312707	2.4925237	9.00305	0.49031448	0.0	26.1875	-30.5	-31.9375	2.4930892	1.0640745	1.0486077
1277140366548	-4.0588636	2.3426998	8.921328	0.27068615	0.0	26.1875	-30.25	-32.1875	2.5250762	1.0871092	1.0473244
1277140366588	-3.8273177	1.9477097	8.308413	-0.4540224	0.0	26.4375	-30.25	-32.9375	2.4477417	1.0937405	1.1000566
1277140366628	-3.636633	2.0294318	8.662541	-0.1950264	0.0	25.6875	-30.0	-33.4375	2.5151918	1.1226615	1.0617919
1277140366658	-4.1814466	1.8387469	8.730643	0.04675579	0.0	24.875	-29.75	-33.6875	2.2929852	1.0887612	1.1565078
1277140366688	-4.372132	1.7297841	9.112013	0.4469576	0.0	24.125	-29.25	-34.6875	2.2090213	1.0944235	1.1940554
1277140366728	-4.5219555	1.5390993	8.894087	0.28897762	0.0	23.125	-28.5	-34.6875	2.0823689	1.077938	1.2427338
1277140366758	-4.2495484	1.0760075	8.689782	-0.07378006	0.0	23.375	-28.25	-34.9375	2.0293543	1.1035863	1.3228034
1277140366788	-4.4810944	1.1441092	9.152874	0.4483137	0.0	23.125	-27.25	-35.1875	2.0268638	1.1029267	1.3208177
1277140366828	-4.5628166	0.9942854	9.343558	0.63892174	0.0	23.375	-26.75	-34.6875	2.0129123	1.1073103	1.3562399
1277140366868	-4.4810944	1.334794	9.575105	0.8490763	0.0	23.125	-26.25	-35.1875	2.1141922	1.1165402	1.2812927
1277140366908	-4.4810944	1.56634	9.888372	1.1621027	0.0	22.875	-25.5	-36.4375	2.1699164	1.1232319	1.2345277
1277140366948	-3.9771416	1.3075534	10.923519	1.8916664	0.0	22.125	-25.0	-37.75	2.243205	1.2048022	1.253161
1277140366978	-3.6774938	0.313268	10.800936	1.6074772	0.0	21.625	-24.25	-39.0	1.9816351	1.2415239	1.4858162
1277140367008	-3.336985	-0.50395286	10.310603	1.0422192	0.0	21.375	-23.0	-40.0	1.7380908	1.2544713	1.720684
1277140367048	-3.214402	-0.6946377	9.765789	0.4979868	0.0	20.375	-22.5	-40.25	1.6287065	1.2459766	1.7836252
1277140367088	-2.3426998	-0.29964766	9.724928	0.20096016	0.0	19.625	-22.25	-41.0	1.8294225	1.3325496	1.6980126
1277140367128	-1.7978859	0.42223078	9.765789	0.13222885	0.0	18.375	-22.25	-41.75	2.2745142	1.383894	1.340128
1277140367198	-1.8387469	1.1168685	9.80665	0.23320961	0.0	17.125	-22.75	-41.75	2.5830019	1.3548385	1.024948
1277140367238	-2.0294318	0.92618364	9.915613	0.3568039	0.0	16.125	-23.0	-42.0	2.362492	1.3495038	1.1426529
1277140367278	-2.0294318	0.14982383	10.079058	0.47578335	0.0	16.125	-23.25	-41.75	1.9660515	1.3715752	1.4971045
