#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1277247801559	1.7297841	4.7126403	8.471856	0.04086113	0.0	-9.25	-28.625	-24.75	-3.052732	1.0358663	-0.35178444
1277247801598	1.879608	4.671779	8.281172	-0.11457825	0.0	-7.75	-28.625	-25.0	-2.8620317	1.0244478	-0.38251543
1277247801650	1.5390993	4.5628166	8.471856	-0.061883926	0.0	-6.5	-28.375	-25.0	-2.918489	1.0539361	-0.32532835
1277247801687	1.6480621	4.5219555	8.539958	-0.0038404465	0.0	-5.75	-28.625	-25.0	-2.8122208	1.0575895	-0.34949633
1277247801727	1.7297841	4.4810944	8.349273	-0.17427158	0.0	-5.75	-29.625	-25.0	-2.7616885	1.0487337	-0.36839533
1277247801757	1.5390993	4.5219555	8.390134	-0.15205193	0.0	-6.25	-30.125	-25.25	-2.8779545	1.0532382	-0.32806244
1277247801789	1.607201	4.5628166	8.390134	-0.12177849	0.0	-5.75	-30.375	-24.75	-2.8221288	1.0477737	-0.3386679
1277247801827	1.6480621	4.4810944	8.349273	-0.18861103	0.0	-5.5	-30.125	-25.5	-2.772398	1.0513309	-0.35242686
1277247801857	1.56634	4.630918	8.349273	-0.13146687	0.0	-6.0	-29.625	-25.5	-2.8564503	1.0410942	-0.32615584
1277247801887	1.6480621	4.7943625	8.390134	-0.003774643	0.0	-5.75	-29.125	-25.5	-2.8172183	1.0272596	-0.33109605
1277247801929	1.607201	4.903325	8.662541	0.27627182	0.0	-6.25	-29.375	-26.5	-2.88209	1.0335674	-0.31674224
1277247801968	1.56634	4.9850473	9.302697	0.86313343	0.0	-6.75	-29.125	-26.0	-2.9704738	1.0590141	-0.3044398
1277247802007	1.9477097	4.6036777	8.689782	0.21830559	0.0	-6.25	-28.875	-26.5	-2.7105536	1.048779	-0.40024063
1277247802047	1.8387469	3.568531	8.921328	-0.023732185	0.0	-6.75	-27.875	-27.5	-2.6949732	1.147961	-0.47578663
1277247802087	2.2609777	2.7240696	8.853226	-0.27186203	0.0	-7.5	-26.375	-28.0	-2.4320672	1.1904022	-0.69276786
1277247802127	2.3699405	2.5606253	8.853226	-0.29071522	0.0	-8.25	-24.875	-29.25	-2.3844993	1.1953878	-0.7467434
1277247802167	2.7649305	2.6423476	8.539958	-0.44942188	0.0	-8.75	-23.125	-30.25	-2.213482	1.149743	-0.8080643
1277247802197	3.0237172	2.6014864	9.302697	0.31514645	0.0	-9.5	-22.875	-30.25	-2.2172215	1.1657284	-0.8603182
1277247802235	2.982856	2.7921712	9.043911	0.117360115	0.0	-10.0	-22.625	-30.75	-2.2663767	1.1464697	-0.8184051
1277247802267	3.1463003	2.7649305	9.043911	0.16011333	0.0	-9.75	-22.625	-30.75	-2.174102	1.1370722	-0.849825
1277247802297	3.405087	2.7240696	8.962189	0.16009426	0.0	-10.25	-22.875	-30.25	-2.1071184	1.1179588	-0.8960554
1277247802337	3.5957718	2.6423476	9.234595	0.44953442	0.0	-10.25	-22.625	-30.25	-2.0512612	1.1206715	-0.93706286
1277247802378	3.7864566	2.7649305	9.466142	0.75696373	0.0	-10.75	-22.375	-29.75	-2.0702355	1.110922	-0.9400778
1277247802417	3.990762	2.4925237	10.038197	1.2795687	0.0	-12.0	-21.875	-29.75	-2.0968611	1.1324769	-1.0125039
1277247802458	3.718355	1.7978859	8.539958	-0.32037354	0.0	-13.5	-20.625	-30.5	-1.9958297	1.1203284	-1.1204222
1277247802497	3.8681788	1.0351465	8.19945	-0.6816673	0.0	-14.0	-19.625	-30.5	-1.7843789	1.1165034	-1.3093175
1277247802539	4.0588636	0.7218784	8.689782	-0.18855286	0.0	-14.5	-19.125	-31.0	-1.7312396	1.1278259	-1.3947845
1277247802577	4.3312707	1.879608	8.539958	-0.048386574	0.0	-13.75	-19.375	-31.5	-1.7750305	1.0657486	-1.1613591
1277247802617	3.0237172	2.7240696	9.724928	0.7355337	0.0	-12.25	-20.625	-31.0	-2.4807215	1.1744497	-0.8374837
1277247802657	2.6423476	3.1054392	9.575105	0.60048103	0.0	-10.75	-21.375	-30.75	-2.5964084	1.168214	-0.7050031
1277247802707	2.6014864	3.2961242	8.499097	-0.3268385	0.0	-8.75	-23.375	-30.25	-2.3753905	1.1119114	-0.66815543
1277247802754	2.5606253	3.405087	9.152874	0.28921604	0.0	-7.25	-24.625	-29.25	-2.3802474	1.135147	-0.64477986
1277247802787	2.4516625	3.5276701	8.689782	-0.11297035	0.0	-6.25	-25.625	-28.5	-2.3529453	1.1116654	-0.60734934
1277247802818	2.7649305	4.0180025	7.9679036	-0.4644518	0.0	-5.5	-27.125	-28.0	-2.1503658	1.0215034	-0.6027188
1277247802857	2.8330324	4.140586	7.8861814	-0.45986557	0.0	-5.25	-27.125	-27.0	-2.1314702	1.0041984	-0.6000502
1277247802899	3.0237172	4.3312707	8.117727	-0.12159634	0.0	-6.0	-27.375	-26.25	-2.1721215	0.99392045	-0.6094585
1277247802938	3.1054392	4.2086873	7.9270425	-0.309556	0.0	-6.5	-27.875	-26.0	-2.1635172	0.98755306	-0.6356888
1277247802977	3.1463003	4.3312707	8.008764	-0.1734047	0.0	-7.5	-28.125	-25.75	-2.2398686	0.9815634	-0.6282351
1277247803017	3.1054392	4.0180025	8.008764	-0.32359123	0.0	-7.5	-28.375	-25.5	-2.24791	1.0056942	-0.6579851
1277247803047	3.2961242	3.9499009	7.9679036	-0.32226086	0.0	-7.25	-29.125	-25.75	-2.158375	0.9974808	-0.6954163
1277247803088	3.336985	4.0588636	7.8861814	-0.33027458	0.0	-7.75	-28.625	-25.75	-2.1639307	0.98305255	-0.68810046
1277247803127	3.5957718	4.0588636	8.049625	-0.10095978	0.0	-8.0	-28.375	-26.25	-2.0910563	0.9779823	-0.7249736
1277247803168	3.5957718	3.8273177	8.158588	-0.104047775	0.0	-8.75	-27.875	-27.0	-2.1043196	0.99888134	-0.75421566
1277247803207	3.6774938	3.8273177	8.349273	0.08691692	0.0	-9.0	-27.125	-27.25	-2.097176	1.0045286	-0.76543707
1277247803247	3.759216	3.5957718	8.240311	-0.06170273	0.0	-9.0	-27.375	-27.75	-2.0288846	1.007685	-0.8076168
1277247803287	3.718355	3.718355	7.8861814	-0.3280325	0.0	-9.25	-27.125	-27.5	-2.0232158	0.9826976	-0.7853982
1277247803327	3.718355	3.6774938	8.117727	-0.15016937	0.0	-9.25	-26.625	-28.0	-2.027378	0.99848354	-0.790923
1277247803374	3.9090397	3.718355	8.471856	0.23720932	0.0	-9.25	-26.375	-28.25	-1.9989157	1.0037405	-0.810393
1277247803407	3.7864566	3.8681788	8.580819	0.3388176	0.0	-9.0	-25.875	-28.25	-2.0383556	1.0080228	-0.7747224
1277247803447	3.718355	4.099725	8.962189	0.7268553	0.0	-8.75	-25.625	-28.75	-2.0836477	1.0175568	-0.7366563
1277247803477	3.759216	4.2086873	9.00305	0.8187752	0.0	-8.5	-25.625	-28.25	-2.0797424	1.0109032	-0.7290476
1277247803527	3.6774938	3.8681788	8.471856	0.20629692	0.0	-8.75	-25.375	-28.25	-2.0366957	1.0086071	-0.76013273
1277247803567	3.255263	3.445948	8.076866	-0.44144535	0.0	-8.25	-25.625	-28.0	-2.0996325	1.0400578	-0.75695056
1277247803597	2.9556155	3.5957718	8.049625	-0.5081711	0.0	-7.75	-26.125	-27.75	-2.207576	1.0465325	-0.6879943
1277247803641	2.4925237	3.8273177	7.6954966	-0.8578119	0.0	-6.75	-27.125	-27.5	-2.3299427	1.0351592	-0.57725036
1277247803687	1.4165162	5.012288	8.308413	-5.674362E-4	0.0	-5.25	-28.125	-26.5	-2.889116	1.0108268	-0.27542612
1277247803784	1.1441092	5.706926	8.008764	0.09376907	0.0	-3.6875	-28.875	-25.5	-2.9037123	0.9423329	-0.19785447
1277247803817	0.9942854	6.0882955	7.8589406	0.18428993	0.0	-0.9375	-30.625	-23.5	-2.7376697	0.905294	-0.1618819
1277247803857	1.1168685	5.8976107	7.0553403	-0.5434418	0.0	1.0625	-32.625	-21.0	-2.5529394	0.8658586	-0.18716004
1277247803887	0.53119355	7.164303	6.701211	0.017586708	0.0	2.8125	-34.375	-18.75	-2.630352	0.7506443	-0.07400906
1277247803917	0.7627395	7.3958488	6.8237944	0.28515434	0.0	4.0625	-36.375	-16.5	-2.5678806	0.7425542	-0.102767445
1277247803957	0.313268	7.9270425	6.66035	0.5517473	0.0	4.3125	-37.125	-14.75	-2.707153	0.6983964	-0.039498348
