#timestamp	accel_x	accel_y	accel_z	accel_mag	temperature	mag_x	mag_y	mag_z	azimuth	pitch	roll
1276880491297	0.0	0.38136974	0.0	-9.425281	0.0	-18.5	18.3125	-50.8125	0.349166	0.0	-0.0
1276880491337	3.1054392	0.38136974	9.234595	-0.056422234	0.0	-18.75	17.5625	-51.0625	1.5309006	1.2441254	-1.4486011
1276880491367	3.1463003	0.313268	9.193735	-0.084402084	0.0	-19.75	17.3125	-51.3125	1.5851122	1.2395532	-1.4715563
1276880491397	3.173541	0.313268	9.302697	0.02745819	0.0	-20.25	17.3125	-51.0625	1.6173831	1.24055	-1.4724027
1276880491427	3.173541	0.27240697	9.193735	-0.07678223	0.0	-20.5	17.0	-51.3125	1.6310625	1.2372836	-1.4851693
1276880491467	3.255263	0.23154591	9.234595	-0.012360573	0.0	-20.9375	17.5625	-50.8125	1.6540362	1.2310975	-1.4997863
1276880491507	3.214402	0.23154591	9.152874	-0.102986336	0.0	-20.9375	17.3125	-50.3125	1.6671956	1.2322515	-1.4988866
1276880491547	3.2961242	0.14982383	9.234595	-2.937317E-4	0.0	-20.9375	17.3125	-50.5625	1.676913	1.2276325	-1.5253731
1276880491577	3.3778462	0.19068487	9.302697	0.092157364	0.0	-20.9375	17.5625	-50.3125	1.6517986	1.2219846	-1.5144045
1276880491617	3.336985	0.14982383	9.234595	0.013516426	0.0	-20.75	17.5625	-50.3125	1.6592451	1.2237179	-1.5259285
1276880491657	3.3778462	0.10896278	9.193735	-0.011422157	0.0	-20.75	17.8125	-50.5625	1.6508158	1.2185303	-1.5385494
1276880491687	3.445948	0.14982383	9.152874	-0.025438309	0.0	-20.9375	17.5625	-50.8125	1.6217855	1.2104102	-1.5273454
1276880491717	3.405087	0.10896278	9.193735	-0.0019950867	0.0	-20.75	17.5625	-51.0625	1.6353542	1.2159238	-1.5388073
1276880491757	3.445948	0.10896278	9.112013	-0.06420612	0.0	-20.75	17.8125	-50.5625	1.6237235	1.2090783	-1.5391864
1276880491797	3.445948	0.08172209	9.152874	-0.026244164	0.0	-20.9375	17.8125	-50.3125	1.6504848	1.2106289	-1.5470854
1276880491837	3.3778462	0.19068487	9.00305	-0.1889	0.0	-21.1875	18.3125	-49.8125	1.6381141	1.2113361	-1.5144045
1276880491877	3.6774938	0.10896278	9.00305	-0.080872536	0.0	-21.6875	18.8125	-48.8125	1.6266006	1.1828542	-1.5411754
1276880491917	3.6774938	0.08172209	9.275456	0.17156315	0.0	-22.4375	18.5625	-49.0625	1.6951581	1.193247	-1.5485778
1276880491947	3.9090397	-0.08172209	9.193735	0.18394756	0.0	-22.9375	18.5625	-48.8125	1.700452	1.1686901	-1.5916992
1276880491987	4.0180025	-0.040861044	8.921328	-0.022167206	0.0	-23.875	18.3125	-48.0	1.6933337	1.1476055	-1.5809655
1276880492017	4.2086873	-0.040861044	8.894087	0.033040047	0.0	-25.375	18.5625	-48.0	1.7100161	1.1287987	-1.5805048
1276880492057	4.5219555	-0.23154591	8.662541	-0.032126427	0.0	-26.375	19.0625	-47.5	1.694771	1.0891569	-1.6219565
1276880492098	4.671779	-0.3405087	8.471856	-0.12606049	0.0	-27.5625	19.8125	-46.75	1.7215079	1.0657218	-1.643554
1276880492145	4.630918	-0.46309182	8.008764	-0.54381275	0.0	-27.8125	20.375	-46.75	1.695334	1.0443784	-1.670465
1276880492187	4.630918	-0.61291564	8.853226	0.20337868	0.0	-27.3125	20.875	-46.5	1.8372313	1.0852832	-1.7023845
